RecordType,Airport,Count,CarrierDelayMins,WeatherDelayMins,NasDelayMins,SecurityDelayMins, LateAircraftDelayMins
Totals,ATL,379424
Delays,ATL,65363.0,2588.0,1281307.0,315470.0,671344.0,1527.0,1082366.0
Totals,DEN,214191
Delays,DEN,47092.0,2156.0,797973.0,94454.0,563652.0,922.0,1074510.0
Totals,DFW,260595
Delays,DFW,54497.0,6667.0,1132764.0,283690.0,568723.0,5794.0,1100401.0
Totals,IAH,159833
Delays,IAH,32850.0,2222.0,657241.0,88851.0,469557.0,2539.0,683695.0
Totals,LAS,145869
Delays,LAS,30546.0,964.0,522129.0,33740.0,335183.0,1092.0,732722.0
Totals,LAX,212401
Delays,LAX,43122.0,2239.0,752295.0,34156.0,469911.0,3488.0,1044551.0
Totals,MSP,122701
Delays,MSP,17912.0,824.0,384373.0,35596.0,300877.0,641.0,337546.0
Totals,ORD,313536
Delays,ORD,71433.0,8598.0,1325545.0,424374.0,998198.0,2784.0,1596947.0
Totals,PHX,159736
Delays,PHX,29131.0,919.0,544977.0,34746.0,303681.0,6203.0,558921.0
Totals,SFO,162178
Delays,SFO,32527.0,2204.0,596559.0,28049.0,311805.0,1808.0,915120.0
